match_id,player_slot,radiant_win,duration,game_mode,lobby_type,kills,deaths,assists,start_time,lane,lane_role,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,tower_damage,hero_damage,hero_healing,last_hits
6217037143,131,true,1778,22,7,4,4,5,1633875702,,,77,21,40,635,11,214,0,0,7066,131,97
6216938645,1,false,2880,22,7,6,4,11,1633872331,,,63,160,63,116,26,166,149,1589,39129,0,297
6215521042,130,true,2123,22,7,9,6,9,1633792884,,,126,50,108,100,23,77,77,0,20362,0,159
6215393458,3,true,4122,22,7,16,8,18,1633787995,,,93,135,249,116,603,63,160,22606,53044,0,504
6207303807,128,false,3593,22,7,21,8,16,1633269110,1,3,39,156,96,116,98,135,112,12571,59946,0,462
6205872397,0,false,2708,22,7,16,5,11,1633187357,,,74,156,98,116,0,141,48,3680,54308,0,259
6205800871,129,true,2212,22,7,7,7,10,1633184736,,,41,485,172,116,249,63,75,0,12111,0,265
6205727729,130,true,2355,22,7,14,5,8,1633181992,,,35,236,63,172,249,135,52,3126,30240,0,258
6204342904,3,false,2441,22,7,7,4,7,1633099033,,,34,178,41,201,1,273,108,0,79831,0,175
6204271914,3,false,2320,22,7,11,6,7,1633096359,,,76,36,58,116,24,63,534,1321,22951,0,197
6201639539,131,false,2678,22,7,20,4,15,1632925934,,,60,50,208,116,1,225,252,4002,38673,0,243
6201551155,2,true,2943,22,7,11,6,16,1632922432,,,63,236,168,116,133,149,26,12327,47421,0,278
6200374222,128,false,2060,22,7,7,8,21,1632840123,,,129,50,178,116,1,11,37,195,16438,0,106
6200293186,131,false,2766,22,7,18,4,9,1632836927,,,76,123,96,0,249,63,534,5127,44940,0,270
6197703225,2,true,1541,22,7,5,1,15,1632666133,,,99,178,63,36,11,108,125,4248,13817,0,153
6197624172,130,true,2296,22,7,6,8,9,1632663364,,,19,50,65,116,1,141,252,630,22781,0,233
6196183870,131,false,2818,22,7,16,3,28,1632580297,,,35,50,158,116,152,160,139,14815,61104,0,369
6196079219,0,true,3059,22,7,8,9,20,1632576731,,,77,40,116,635,168,143,108,7304,18081,3760,350
6194550620,0,true,3003,22,7,14,10,14,1632493019,,,9,141,147,116,40,63,166,7435,31369,0,244
6194487494,3,true,1922,22,7,21,2,18,1632490689,,,19,50,249,37,1,55,252,11072,39645,0,132
6193251810,3,true,1302,22,7,8,1,8,1632407566,,,28,36,63,11,1,73,125,588,11223,0,64
6193174622,131,true,2429,22,7,18,4,8,1632404626,,,34,178,41,37,1,121,108,0,47984,0,243
6190625099,1,false,3196,22,7,20,5,7,1632235461,2,2,81,108,98,116,249,63,154,8397,45523,0,368
6190539623,131,false,2427,22,7,13,5,14,1632232294,,,106,50,1466,116,123,36,569,2667,36860,314,209
6187653594,4,false,4013,22,0,6,6,24,1632062239,3,3,77,168,208,116,635,220,55,18058,35100,10923,475
6187539413,2,true,2688,22,0,37,8,13,1632058399,,,104,50,100,108,249,235,252,6596,62294,4910,205
6185967552,3,true,2968,22,7,10,13,20,1631975440,,,135,162,40,116,249,252,63,1798,29942,5620,167
6185906563,0,false,1770,22,7,0,7,1,1631973358,,,84,42,190,65,216,29,244,0,3626,800,40
6184466820,2,true,1964,22,7,8,5,19,1631889486,,,14,131,36,40,1,232,214,459,19738,6376,72
6184404734,132,true,1809,22,7,3,6,11,1631887260,,,54,50,92,229,40,218,181,0,7564,240,43
6181833297,130,false,2272,22,7,9,3,12,1631719849,,,1,27,208,147,145,63,160,7364,24991,55,344
6181753621,3,false,2451,22,7,0,7,6,1631716790,,,72,149,63,116,26,236,108,397,28317,0,341
6181664136,131,true,2833,22,7,3,5,19,1631713483,,,135,50,226,116,40,162,252,120,20590,1924,250
6179136994,3,true,2257,22,7,7,1,10,1631545313,,,11,63,156,263,249,154,117,23266,15449,110,324
6179051276,131,true,2424,22,7,4,10,16,1631542212,,,20,36,63,75,149,108,154,142,18372,0,190
6178991117,131,false,1849,22,7,6,0,12,1631539937,,,41,160,0,172,249,63,252,8797,16331,0,255
6177726670,131,false,2505,22,7,11,0,6,1631457103,,,93,63,208,249,603,252,160,12645,26562,0,372
6177642208,128,true,2487,22,0,10,7,14,1631454202,,,47,40,226,131,263,63,162,1079,20396,0,186
6176158019,131,true,2050,22,7,4,4,5,1631374120,,,56,166,147,116,63,236,28,0,38577,0,271
6176076788,3,false,2199,22,7,13,6,12,1631371269,2,2,126,50,21,8,273,77,598,0,26097,110,136
6175981751,3,false,2824,22,7,10,6,28,1631367976,,,65,9,185,116,1,48,273,38,30105,0,211
6171785793,131,false,2040,22,7,9,3,36,1631110266,,,16,48,226,100,1,242,21,632,34240,0,174
6171712614,128,true,2219,22,7,2,13,11,1631107450,,,71,50,36,127,252,215,73,0,22719,0,110
6170487471,128,false,1865,22,7,5,4,29,1631024418,,,55,178,40,79,108,180,34,439,21127,4214,102
6170423076,0,true,2045,22,7,22,0,7,1631021992,,,46,263,154,116,1,141,168,9933,51969,0,277
6166296314,0,true,1661,22,7,20,1,16,1630769712,3,3,81,36,156,249,185,63,252,5390,29912,0,145
6166212306,128,false,2316,22,7,21,4,11,1630766847,,,56,263,63,116,141,160,166,12818,57859,0,312
6166116147,0,true,2503,22,7,15,6,15,1630763644,,,90,108,123,204,1,48,77,1133,40801,4538,314
6164579709,132,false,2484,22,0,16,7,32,1630678646,,,64,190,231,116,102,60,77,8580,35329,8551,154
6164481368,1,true,2914,22,7,3,4,36,1630675033,,,102,269,176,102,1,40,214,416,14316,22195,47
6163259651,0,false,2100,22,7,9,6,9,1630592487,,,72,36,116,190,40,63,244,668,26610,220,155
6163181225,3,true,2321,22,7,5,7,18,1630589530,,,14,50,36,102,1,232,244,66,16421,0,41
6161934911,3,false,2299,22,7,3,12,22,1630505187,,,71,36,127,267,187,188,63,0,19780,608,53
6161879479,0,true,1760,22,7,3,1,13,1630503058,,,81,36,63,108,249,73,73,5698,16351,0,166
6160596175,131,true,2491,22,7,8,9,13,1630419256,,,96,108,114,131,1,29,125,1409,27184,0,223
6160515719,0,false,2348,22,7,12,4,10,1630416294,,,15,63,116,100,1,273,108,6668,31667,0,279
6156004616,3,true,2742,22,7,17,5,18,1630160039,,,52,119,116,610,692,48,273,14469,54752,0,400
6155932565,0,true,2081,22,7,4,9,21,1630157587,,,23,36,63,127,9,73,108,1399,21859,0,139
6154367539,128,false,2486,22,7,11,6,23,1630072706,,,35,108,11,29,1,235,244,677,30674,0,152
6154305874,128,false,1857,22,7,17,0,6,1630070436,,,81,156,151,63,1,154,252,8049,23434,0,238
6153014556,128,true,2999,22,7,7,4,18,1629989196,,,99,242,210,9,40,108,48,6908,31770,0,264
6152933894,0,true,2574,22,7,7,6,27,1629986301,,,40,273,79,267,190,692,48,6130,39799,2635,204
6150110459,0,true,3369,22,7,14,3,21,1629814194,,,23,117,156,116,141,137,154,14782,66834,0,504
6150047002,3,false,1901,22,7,3,7,6,1629811913,,,114,50,36,252,569,0,244,0,13168,0,59
6148649745,129,false,3466,22,7,8,13,29,1629726914,,,100,30,229,168,1,81,214,406,21003,2946,50
6143931383,131,false,2912,22,7,14,7,30,1629469551,,,23,50,185,176,36,273,108,684,35211,400,214
6143867634,131,false,1795,22,7,9,0,14,1629467347,,,72,154,156,236,149,117,108,10607,54266,0,400
6142380555,3,true,2492,22,7,10,3,23,1629379357,,,72,48,37,190,244,273,235,3022,34576,0,181
6141038312,131,true,2296,22,0,4,14,6,1629296762,1,3,45,77,36,254,232,214,77,138,24995,608,94
6140958961,131,false,2368,22,0,10,14,29,1629294021,,,129,50,229,116,1,131,36,1161,30208,0,95
6140874161,131,false,2351,22,0,15,3,14,1629290904,,,126,36,168,100,273,63,77,1420,30931,330,159
6122872631,0,true,2356,22,7,11,4,18,1628261905,,,19,50,37,141,1,252,273,2979,36154,0,141
6122786509,128,false,2487,22,7,33,9,8,1628259020,,,44,208,156,116,145,168,0,11255,63804,0,248
6120051008,2,false,2461,22,7,7,5,3,1628089736,,,74,50,98,116,40,267,77,1176,24550,0,159
6119983728,129,true,2066,22,7,2,5,7,1628087146,,,48,154,168,172,149,236,63,3104,16808,0,301
6119900365,129,false,2570,22,7,10,2,27,1628083958,,,123,36,116,1466,273,108,48,4030,41408,0,342
6117070539,0,true,2338,22,7,16,4,19,1627911889,,,13,235,273,100,1,534,48,3108,38419,138,345
6115616970,0,false,3532,22,7,6,9,20,1627826046,,,14,37,0,267,1,232,48,685,24618,10822,41
6115541068,3,false,2073,22,7,1,11,8,1627823452,,,35,75,63,236,244,166,75,283,15532,392,86
6113951755,3,true,1879,22,7,6,4,18,1627741232,,,40,29,232,267,131,273,261,3741,20866,0,143
6113873637,131,true,2137,22,7,5,4,10,1627738623,,,35,36,214,244,273,108,0,0,31359,0,137
6113817218,0,true,1469,22,7,18,0,6,1627736649,,,114,50,149,252,149,168,569,7592,23747,720,138
6110685657,131,false,2870,22,7,9,6,30,1627564587,,,29,81,229,231,1,240,273,2558,24473,11926,152
6109421799,0,false,2250,22,7,8,3,5,1627485037,,,54,50,151,141,65,135,162,4415,19114,0,245
6109334492,128,true,2572,22,7,14,4,11,1627481871,,,13,61,235,48,1,534,273,3177,52712,345,296
6109256639,128,false,2227,22,7,1,4,22,1627479042,,,91,254,269,79,216,34,40,440,5825,14552,13
6105013652,2,true,2913,22,7,18,3,19,1627223662,,,17,108,96,250,273,121,63,3277,50373,0,333
6104880856,131,true,3959,22,0,5,12,33,1627219199,,,129,50,114,226,1,90,242,1431,26445,0,223
6103340353,4,true,3548,22,0,9,6,28,1627138502,,,74,267,229,98,235,48,256,7637,48589,0,216
6103240294,4,true,2924,22,0,29,7,8,1627135161,,,81,112,156,154,600,252,63,19102,74166,0,306
6097332272,3,true,2295,22,7,14,3,18,1626787432,,,123,149,1466,147,273,48,75,2496,34257,0,235
6096976883,0,false,2626,22,7,7,8,14,1626770050,,,74,50,98,116,92,24,170,1065,31656,267,194
6096903661,3,true,3904,22,7,12,14,19,1626765525,,,69,220,119,116,600,235,273,401,63574,0,317
6095992357,129,true,4142,22,0,15,12,24,1626706150,,,135,50,229,116,600,96,81,1210,69412,13271,444
6095910502,3,true,2319,22,0,17,0,16,1626703241,,,99,50,162,208,108,692,114,13181,62812,0,288
6095824440,129,false,2281,22,7,3,9,22,1626700072,,,104,50,0,127,1,226,569,1128,19436,3835,141
6094538867,129,false,1695,22,7,4,1,9,1626620177,,,13,77,77,100,1,534,48,781,15313,230,203
6094421903,3,false,3391,22,7,20,8,17,1626616197,,,74,96,250,116,24,141,48,5243,62958,0,324
6092833581,3,true,2807,22,7,20,6,14,1626533545,,,74,50,116,98,267,119,135,5977,39901,762,189
6089698903,4,false,2048,22,7,5,8,18,1626359257,,,50,29,0,102,232,188,40,78,8570,11006,30
6089624026,130,false,2180,22,7,3,1,26,1626356557,,,9,0,100,214,42,40,176,4225,14639,0,50
6088099316,0,true,1918,22,0,10,1,10,1626267274,,,44,156,40,116,145,117,168,13551,17382,0,289
6085311642,131,false,1999,22,0,7,1,8,1626097666,,,1,27,147,208,145,63,108,10883,15874,0,347
6085233567,0,false,2466,22,7,10,8,16,1626094788,,,114,8,147,116,166,63,108,1991,39481,0,318
6083860718,2,false,3336,22,0,17,6,17,1626012170,,,54,50,160,156,600,154,141,13600,54559,0,416
6083773816,4,false,2354,22,0,7,3,3,1626009297,,,44,141,63,141,145,141,2,966,22980,0,391
6079088886,132,false,2798,22,0,12,10,23,1625751106,,,53,96,250,116,149,158,63,1863,48696,384,368
6077687216,2,false,2948,22,0,11,7,11,1625666554,,,10,156,147,116,63,141,160,22162,35326,0,495
6077626205,0,true,2002,22,0,17,2,16,1625664195,,,98,178,206,692,102,259,180,708,21684,0,126
6076171705,129,false,3055,22,0,14,6,20,1625576473,,,81,235,151,63,1,154,108,8694,39223,0,286
6073207323,130,true,2382,22,7,18,5,11,1625407449,2,2,123,36,1466,147,8,48,149,2332,40341,60,274
6073108460,0,true,2622,22,7,11,7,12,1625404276,,,48,116,156,147,139,0,160,23050,51676,0,420
6071516650,131,false,2597,22,7,9,3,27,1625324351,,,97,235,267,40,1,108,48,170,26246,240,181
6071404379,1,false,2997,22,7,5,5,12,1625320729,,,69,50,96,114,600,21,137,539,30767,0,318
6069652968,0,true,2479,22,0,22,10,14,1625231957,,,2,247,127,147,1,48,125,6007,51870,0,169
6068249316,130,true,2170,22,0,6,4,6,1625149960,3,1,54,50,151,112,11,162,149,1332,24205,0,225
6068162552,3,false,2482,22,0,7,4,9,1625146991,,,97,40,249,116,1,67,63,637,19270,0,222
6066736732,0,false,2893,22,7,14,10,18,1625064365,,,135,50,210,116,96,40,53,935,42108,6398,232
6066634667,2,false,2492,22,7,11,4,6,1625060874,,,1,176,156,147,145,160,63,2436,26120,0,483
6066555012,128,true,1646,22,0,2,5,2,1625058071,,,8,170,63,0,145,166,244,0,8737,1425,180
6061950862,2,true,2380,22,0,21,2,6,1624803198,,,54,50,151,141,156,154,112,12444,55629,0,307
6061855213,2,false,2591,22,7,16,6,10,1624800272,,,129,50,116,100,600,131,178,551,25619,0,199
6058288189,130,true,2438,22,0,10,11,9,1624630377,,,69,50,210,116,1,90,9,0,22062,0,163
6058204744,3,true,1927,22,0,13,4,15,1624627683,,,2,50,24,127,1,170,125,4416,26465,0,193
6056789341,128,false,2844,22,0,9,4,27,1624547888,,,135,50,208,116,1,229,242,1052,31348,9794,288
6056702079,128,true,1989,22,0,4,6,6,1624545049,,,128,50,73,37,141,0,166,212,15591,0,172
6056599666,129,true,2510,22,0,15,7,9,1624541830,,,70,50,26,116,1,145,135,2914,35918,0,360
6055231331,0,true,2508,22,0,16,4,23,1624459576,,,106,30,235,267,108,166,48,1353,45165,115,250
6055141449,129,true,2635,22,0,3,5,5,1624456295,,,10,36,147,176,156,63,149,6550,24745,0,403
6055065039,129,true,2419,22,0,13,5,14,1624453459,,,54,50,151,149,112,569,168,386,41301,0,194
6050847851,1,true,1843,22,0,21,1,14,1624197862,,,54,50,151,149,1,108,168,5669,37531,0,151
6050774560,1,true,2057,22,0,13,4,14,1624195320,,,99,50,178,210,0,242,108,3993,36214,0,203
6050308607,3,true,2211,22,0,12,2,17,1624175860,,,6,75,63,147,263,160,244,12744,34879,0,191
6050235001,132,false,2813,22,0,18,2,24,1624172388,,,67,154,208,147,225,63,114,9265,66100,0,409
6050195961,129,false,1665,22,0,7,3,20,1624170418,,,69,50,36,116,1,65,242,1378,17961,0,108
6049276824,131,false,3078,22,0,4,11,31,1624115771,,,112,37,36,254,102,256,48,40,32145,26984,74
6049152938,1,true,2868,22,0,5,7,26,1624111533,,,120,29,0,174,604,235,0,147,30011,0,191
6049069469,128,true,2154,22,7,11,4,7,1624108556,,,70,50,36,116,1,145,143,2810,19458,0,272
6049002037,129,false,1907,22,7,7,1,21,1624105961,,,135,50,116,229,30,36,252,3579,19073,3244,152
6047569337,3,true,2820,22,7,16,6,11,1624025843,,,61,98,225,116,1,154,63,9241,40197,0,261
6047502977,0,true,1866,22,7,12,4,13,1624023474,,,52,48,692,273,119,244,77,10731,24410,0,198
6047431798,3,true,2192,22,7,14,1,28,1624020769,,,123,244,149,149,1466,48,596,1780,42211,0,174
6046152027,1,true,2102,22,7,4,4,13,1623938921,,,16,180,131,100,1,125,108,313,20297,0,194
6046081976,132,false,2266,22,7,7,6,27,1623936327,1,3,69,50,119,137,1,65,154,2230,29551,0,201
6043341756,1,true,2631,22,7,16,5,7,1623767769,,,46,168,96,135,603,236,63,8230,47033,0,367
6043232063,4,true,2885,22,7,19,5,29,1623763908,,,17,96,98,116,114,121,63,3635,55534,110,328
6041839869,3,true,2329,22,7,13,1,21,1623679808,,,94,154,63,172,108,160,141,13887,53873,0,345
6041759818,3,false,2440,22,7,12,6,10,1623677034,,,74,50,98,116,92,36,135,3049,31531,480,167
6040252159,1,false,1994,22,7,5,6,4,1623594289,1,1,67,36,63,147,24,252,75,185,19385,0,198
6040191556,129,true,1862,22,7,9,13,6,1623592087,3,1,2,29,36,147,1,125,188,281,22433,0,104
6040132865,1,true,1752,22,7,25,2,4,1623589966,,,70,50,36,174,603,168,244,1677,31218,0,158
6038538194,131,true,2305,22,0,10,5,10,1623506837,,,70,50,116,174,1,51,143,334,36395,400,220
6038418219,128,false,4075,22,0,16,1,13,1623502395,,,123,141,141,147,1466,133,160,6097,61060,0,684
6036923668,131,false,3587,22,7,26,9,15,1623419704,,,74,50,250,116,135,123,141,16561,71822,0,281
6036830060,3,true,2892,22,7,8,5,14,1623416112,,,61,178,231,90,250,108,75,8597,25265,2583,314
6035489182,131,false,2194,22,0,16,3,20,1623332740,,,81,108,151,168,1,63,154,12840,41690,0,239
6035427042,129,true,1917,22,0,1,3,2,1623330400,,,10,41,147,116,26,63,75,413,7408,0,247
6034118735,128,true,2006,22,7,7,6,10,1623247837,2,2,13,29,77,202,1,534,77,0,24746,115,144
6034040924,2,true,2158,22,7,13,2,13,1623244799,,,10,156,147,176,1,63,139,14172,46024,0,284
6032665546,2,false,1653,22,0,2,8,6,1623161450,1,1,41,34,63,172,11,166,20,125,6066,0,116
6032577602,3,true,2473,22,0,7,5,25,1623158318,2,2,74,50,96,267,100,77,77,4239,26402,0,156
6029793282,2,true,2460,22,0,24,11,15,1622990904,,,2,50,247,147,1,125,112,4305,36701,0,196
6029718601,129,true,2073,22,7,10,9,8,1622988375,,,17,41,63,98,23,273,77,58,30466,18,148
6029618748,1,false,3054,22,7,12,7,19,1622984990,2,2,52,121,116,100,119,48,108,3478,51058,115,380
6029095780,3,true,2778,22,7,11,5,21,1622963356,,,22,108,48,102,1,273,235,1310,80836,345,291
6027969238,130,false,2994,22,0,12,5,9,1622902543,,,47,36,1466,127,96,63,108,4427,58881,0,331
6027874488,0,false,2521,22,0,3,12,14,1622899357,,,71,50,36,127,218,108,244,0,17100,400,135
6026231766,131,false,3758,22,0,11,7,20,1622813708,,,12,156,208,147,174,114,63,14156,69073,0,636
6024821933,2,true,2007,22,0,13,3,10,1622729142,,,98,178,692,100,11,273,180,1791,26913,304,112
6024747795,128,false,2368,22,0,11,2,16,1622726452,3,1,6,168,63,116,263,154,139,20105,29285,0,253
6023371069,130,true,2219,22,0,2,6,5,1622643794,,,62,50,0,131,232,259,108,0,24454,0,123
6023278165,128,false,3030,22,0,17,11,17,1622640454,,,99,50,114,108,226,692,125,3553,69347,0,231
6021911237,2,true,2531,22,0,15,4,10,1622557856,,,8,117,225,147,1,145,108,11965,43260,17629,379
6021826638,2,true,2456,22,0,12,5,26,1622555050,,,16,131,226,100,1,48,108,603,44409,0,180
6021760270,128,false,2004,22,0,16,4,17,1622552761,,,99,50,36,226,114,108,125,4982,44548,78,188
5945348434,129,true,2724,22,7,14,4,14,1618411883,,,34,178,96,220,1,41,108,48,70888,0,304
5945266166,129,true,1978,22,7,4,7,10,1618409429,,,71,50,36,92,0,569,73,24,11688,445,26
5915974153,131,false,3517,22,0,17,9,12,1617025513,,,104,48,226,168,600,108,154,17108,52764,2160,308
5915893916,131,true,1935,22,0,4,4,7,1617023214,1,3,121,261,48,176,23,77,77,151,16063,250,136
5914274644,3,false,2781,22,0,13,5,13,1616943518,,,34,178,273,108,1,232,220,0,82366,35,360
5914099584,3,false,2747,22,7,10,8,14,1616939067,,,13,48,0,116,1,108,534,722,32454,0,252
5912008882,2,false,3147,22,7,6,10,29,1616855976,3,3,99,50,208,226,692,114,55,2858,49863,0,374
5911894721,130,true,1947,22,7,3,5,7,1616853115,,,73,135,63,154,145,21,112,155,10589,0,275
5911781242,2,true,2483,22,7,5,3,14,1616850140,,,114,36,63,116,135,166,108,8249,35088,0,320
5899620045,130,true,2751,22,7,11,6,6,1616316851,,,63,160,63,116,135,166,154,1631,30170,0,400
5898157692,131,false,2341,22,0,17,4,15,1616252701,,,10,133,116,147,160,108,63,4526,43569,400,273
5886946124,1,false,3133,22,7,13,7,24,1615730682,,,126,50,21,100,168,108,235,2457,54002,0,245
5886806015,1,false,3001,22,7,15,9,17,1615727184,,,13,50,141,116,1,141,168,10966,46612,0,367
5885903944,1,false,3508,22,7,14,6,4,1615697073,,,113,168,1466,96,139,220,141,14750,60957,0,686
5884838443,132,true,2493,22,0,24,9,7,1615648763,,,76,223,96,116,1,534,63,1787,52669,0,247
5884779737,131,true,1610,22,7,0,3,0,1615647321,,,113,0,0,0,0,0,0,0,1758,0,57
5884584849,1,false,3800,22,7,12,9,22,1615642670,,,123,50,1466,116,1,141,149,17,64304,344,350
5884477976,1,true,2387,22,7,3,8,14,1615639905,,,53,37,250,116,1,112,63,11273,17637,0,337
5880653547,130,false,1947,22,7,9,3,11,1615471169,,,45,256,36,232,102,214,77,7291,23630,4142,131
5880552411,132,false,2057,22,7,10,3,12,1615468489,,,76,40,244,223,1,232,63,2039,22600,780,93
5878842230,129,false,1932,22,7,9,1,7,1615385978,,,113,141,1466,65,48,139,75,11779,27897,0,305
5876840772,3,true,2464,22,0,14,5,15,1615296177,,,113,141,1466,116,48,160,135,15829,46953,0,438
5875201664,4,false,3307,22,0,13,5,17,1615214930,,,6,139,63,116,263,133,135,4022,35518,0,393
5875044308,2,true,3129,22,0,13,9,34,1615211275,,,65,0,36,100,1,48,108,795,26819,0,162
5874916530,4,false,2537,22,7,7,7,1,1615208211,,,76,96,116,223,534,36,63,3211,16080,0,299
5873190774,0,true,2497,22,7,10,6,20,1615128202,,,13,48,119,100,141,168,534,7148,37442,0,318
5873070027,128,false,2385,22,7,14,4,11,1615125424,,,10,116,147,176,117,63,26,13504,35034,0,309
5872934197,0,false,1996,22,7,6,7,4,1615122520,,,10,36,63,147,40,108,26,769,13832,0,179
5870758413,2,true,2803,22,7,23,6,9,1615041060,,,76,247,96,116,604,63,534,9205,44237,0,317
5870624429,130,true,1925,22,7,2,9,5,1615037924,,,98,178,34,100,131,180,569,0,13277,0,139
5870495490,0,true,2402,22,7,14,7,17,1615034704,,,104,50,9,116,1,168,569,7618,24272,2129,146
5870174854,0,true,2061,22,7,24,1,6,1615023370,2,2,10,123,172,176,141,108,63,9765,45299,96,278
5868842066,128,true,2641,22,7,8,11,15,1614957280,,,76,58,116,223,102,63,534,3230,32974,0,250
5868701512,4,true,2876,22,7,19,3,15,1614953453,,,10,0,116,176,141,108,160,13090,48022,185,285
5868591518,128,true,2580,22,7,4,12,13,1614950297,3,1,111,40,36,43,102,244,29,0,12080,4482,37
5865430428,131,false,2158,22,7,22,4,12,1614777693,,,98,178,226,692,1,36,48,1953,46492,0,156
5863936116,3,false,2693,22,7,16,4,14,1614692286,,,11,208,116,100,604,108,48,2544,48920,250,431
5863842971,131,false,2520,22,7,5,7,23,1614689271,,,96,50,114,90,600,125,0,6612,26867,0,251
